id,name,latitude,longitude,type,dongCode
965,개포우성7차아파트,37.51377559,127.0462496,fire,105
0,성모어린이집,37.51098,127.026898,children,108
1,논현초등학교,37.50817,127.026032,children,108
2,세리유치원,37.520723,127.025976,children,107
3,신사어린이집,37.52208,127.040066,children,104
4,청담어린이집,37.52208,127.040023,children,104
5,성요셉유치원,37.526323,127.048148,children,104
6,오르다어린이집,37.51276,127.050498,children,105
7,삼릉초등학교,37.513102,127.046914,children,105
8,도토리소풍넥슨어린이집,37.510367,127.051243,children,105
9,정애학교,37.514363,127.054425,children,105
10,한별어린이집,37.511759,127.055454,children,105
11,영동제일유치원,37.517579,127.053437,children,105
12,언북초등학교,37.519926,127.0451,children,104
13,선릉삼성어린이집,37.506634,127.051164,children,105
14,강남유치원,37.515448,127.039009,children,108
15,준현어린이집,37.522588,127.043338,children,104
16,학동초등학교,37.512535,127.039708,children,108
17,아란유치원,37.530019,127.028845,children,110
18,압구정아람어린이집,37.52931,127.035598,children,110
19,청수어린이집,37.525052,127.049284,children,104
20,신구초등학교,37.52336,127.024026,children,107
21,압구정초등학교,37.531671,127.031165,children,110
22,청담초등학교,37.527973,127.04527,children,104
23,압구정어린이집,37.523923,127.03222,children,107
24,성결유치원,37.511421,127.035354,children,108
25,바롬어린이집,37.525305,127.036309,children,107
26,튼튼영재어린이집,37.522646,127.05764,children,104
27,보미나어린이집,37.511241,127.028969,children,108
28,강남구청어린이집,37.517528,127.04747,children,105
29,연화어린이집,37.517216,127.037152,children,108
30,봉은초등학교,37.520135,127.060981,children,105
31,언북몬테소리어린이집,37.519322,127.046511,children,104
